edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2007,movie ,Masters of Horror II,,RIGHT TO DIE,Rob Schmidt,2006,USA,,,"Julia Anderson, Martin Donovan, Anna Galvin, Corbin
Bernsen, Robin Sydney, Xantha Radley, Linda Sorensen",,,,,,,55',Horror,,,"https:,,www.imdb.com,title,tt0871197,?ref_=fn_al_tt_2",,,,,"Her flesh has been charred and her body remains comatose, but
from a strict medical perspective, Abby is still alive. Beset by
guilt, her conflicted husband Cliff is determined to get a court order
to cease her pain. Her condition worsening, she repeatedly flatlines
and is revived. But each time Abby’s body dies, her apparition
grows stronger, violently attacking those that have taken advantage
of her plight. If Cliff pulls the plug, he’s next on the list.
This topical horror story by director Rob Schmidt (Wrong Turn) and
starring Martin Donavan (Amateur, Insomnia), takes a supernatural
stand on the right-to-life debate."
2007,movie ,Masters of Horror II,,SOUNDS LIKE,Brad Anderson,2006,USA,,,"Chris Bauer, Laura Margolis, Michael Dangerfield, Matty
Finochio, Matthew Burgess, Blaine Anderson, Linnea Sharples",,,,,,,55',Horror,,,"https:,,www.imdb.com,title,tt0817400,?ref_=fn_al_tt_1",,,,,"Quality control supervisor Larry Pearce spends his days
monitoring the nuances of his tech support staff’s
telephone conversations. Listening is his life. However, when
grief over his son’s death leads to a supernaturally heightened
sense of sound, Larry is forced to take violent action to silence
the horrific cacophony in his head.
Edgar Allan Poe’s The Telltale Heart meets Coppola’s The
Conversation in Brad Anderson’s (The Machinist) tale of
psychological terror, starring Chris Bauer (Face/Off) and Laura
Margolis (The Strangers)."
2007,movie ,Masters of Horror II,,THE SCREWFLY SOLUTION,Joe Dante,2006,USA,,,"Jason Priestley, Elliott Gould, Kerry Norton, Linda
Darlow, Brenna O’Brien, Steve Lawlor",,,,,,,57',Horror,,,"https:,,www.imdb.com,title,tt0833098,?ref_=fn_al_tt_2",,,,,"A deadly virus infects the nation, transforming men into
psychotic killers who attack every woman that crosses
their paths. A suburban housewife and her teenage daughter
embark on a treacherous journey to survive, but how can they
protect themselves from an entire gender gone mad ?
Joe Dante takes the war between the sexes to an apocalyptic
new height in this survival horror tale starring Jason Priestly
(Eye of the Beholder) and Elliot Gould (Mash, Capricorn One)."
2007,movie ,Masters of science-fiction,,A CLEAN ESCAPE,Sam Egan,2007,USA,,,"Judy Davis, Sam Waterston, Iris Cooks, Camyar Chai, Pr Steve Harding",,,,,,,41',Horror,,,"https:,,www.imdb.com,title,tt0840893,?ref_=fn_al_tt_1",,,,,"In a post-Apocalyptic future, psychiatrist Deanna Evans interrogates a
distinguished, if befuddled, man who appears to be suffering from a lapse in
memory. Why can’t he remember and why is it so important that she uncovers the
secret he holds deep inside?
Award-winning director Mark Rydell (On Golden Pond, The Rose) slowly unveils a
shocking truth in this gripping acting duel between Judy Davis (Barton Fink) and
Sam Waterston (The Killing Fields)."
2007,movie ,Masters of science-fiction,,JERRY WAS A MAN,Michael Tolkin,2007,USA,,,"Sonja Bennett, Malcolm McDowell, Pr Steve Harding, Anne Heche, Jeanie Cloutier,
Nicholas Podbrey",,,,,,,41',"Science-Fiction, Drama",,,"https:,,www.imdb.com,title,tt0840894,?ref_=fn_al_tt_1",,,,,"When the richest woman in the world wants to buy a new genetically engineered
animal to impress her peers, she meets an ex mine-sweeping clone who’s
destined to become dog food. She puts her entire fortune on the line to save his life.
Acclaimed screenwriter Michael Tolkin (The Player) shows that what makes us human
is sometimes more defined by our defaults than by our qualities. Based on the story by
Robert A. Heinlein and starring Ann Heche (Wag The Dog) and Malcolm McDowell (A
Clockwork Orange)."
2007,movie ,Masters of science-fiction,,THE AWAKENING,Richard Nord,2007,USA,,,,,,,,,,41',"Science-Fiction, Drama",,,"https:,,www.imdb.com,title,tt0897734,?ref_=nm_flmg_edt_18",,,,,"I n the middle of a ferocious fire fight outside of Baghdad, US soldiers discover
a mysterious body. It’s not human and it’s only the first of many to appear all
over the Earth. As the creatures begin to communicate, it’s clear that they mean
to force our hand about the futility of war.
Humanity’s fate lies in the hands of Terry O’Quinn (Lost) as aliens push the Earth
to the brink of a nuclear apocalypse. Directed by Michael Petroni (Till Human
Voices Wake Us)."
2007,movie ,Masters of science-fiction,,THE DISCARDED,Jonathan Frakes,2007,USA,,,"John Hurt, Brian Dennehy, Pr Steve Harding, Leanne Adachi, Vicky Lambert, Alex Zahara",,,,,,,41',"Science-Fiction, Drama",,,,,,,,"W hen the Earth is ravaged by a strange disease that causes random bodily
mutations, the victims are cast into space and abandoned to their own fate.
Now, many years later, the discarded are asked to save the planet that rejected them.
Jonathan Frakes (Star Trek : First Contact) presents us with a bittersweet tale of
hope and despair. Starring John Hurt (Alien) and Brian Dennehy (First Blood)."
2007,movie ,"The Night, 25th Fantastic Night",,KAW,Sheldon Wilson,2006,Canada,,,,,,,,,,85',"Science-Fiction, Horror, Thriller",,,"https:,,www.imdb.com,title,tt0491005,?ref_=fn_al_tt_1",,,,,"Middletown, a small rural hamlet in the American mid-west. Farmer Rolf Bachman
enters his barn on an early Saturday morning. He hears something above him and
looks up. The rafters are covered in crows. When Rolf climbs aboard his tractor and
starts the engine, the crows launch a savage attack. He doesn‘t stand a chance. Wayne
Haybourne, Middletown’s chief of police and his wife Cynthia are newlyweds. Just when
they’re planning on a weekend morning of romance, Wayne receives a dispatch about
Rolf. The next 24 hours, the inhabitants of the isolated little town will have to fight for
their survival, as thousands of blood-thirsty crows descend on the community.
Kaw is the newest film from Sheldon Wilson. With more than just an echo to Hitchcock’s
The Birds, Kaw is an intelligent and frightening creature feature about a small community
under siege from a deadly, winged menace, armed with sharp beaks and a disturbing
collective intelligence. Sean Patrick Flannery ( Powder, Suicide Kings, The Boondock
Saints ) stars as sheriff Wayne Haybourne. Cynthia is played by Kristin Booth ( Foolproof,
Detroit Rock City ). The legendary Rod Taylor ( The Time Machine, Zabriskie Point ), who
once played the lead in The Birds, is the town’s doctor."
2007,movie ,"The Night, 25th Fantastic Night",,MULBERRY STREET,Jim Mickle,2006,USA,,,"Nick Damici, Kim Blair, Ron Brice, Debbie Ronchon,
Tim House, Bo Corre, Javier Picayo, Larry Fleischman,
Antone Pagan, Larry Medich, Lou Torres, John Gamborini",,,,,,,85',"Science-Fiction, Horror, Thriller",,,"https:,,www.imdb.com,title,tt0473514,?ref_=fn_al_tt_1",,,,,"Another hot summer day in downtown Manhattan. The inhabitants of 51 Mulberry
Street have much to worry about. The building is falling apart. The rent is increasing.
Gas prices climb. The war continues in Iraq. But something is changing in the city. A virus
is spreading. A rat attacks someone in the subway. Another victim is bit downtown. And
slowly but surely, New York faces a bigger problem. As day turns into night, people are
devolving into a new species and no amount of emergency response efforts can stop
the spread. Clutch, a retired boxer, is waiting for his wounded daughter to return from
the war. But as the night goes on, he must forget his personal struggles and start taking
desperate measures to keep himself and his neighbours alive.
Shot during night time in Lower Manhattan, Jim Mickle’s debut feature is an original
zombie tale that meets all the expectations. Instead of relying on the obvious gory nature
of the subject, he charges his urban horror story with solid characters and dialogues,
making us actually care about the inhabitants of 51 Mulberry Street as they bolt their
doors and latch their windows, trying to hold of what is raging outside. Starring Nick
Damici ( In The Cut, World Trade Center ), Kim Blair ( The Look ) and Ron Brice ( Basquiat,
The Yards ), with guest performances from Larry Fessenden ( Wendigo, Headspace, The
Last Winter ) and Debbie Rochon ( Night of the Living Dead, Terror Firmer )."
2007,movie ,"The Night, 25th Fantastic Night",,PRIMEVAL,Michaael Katleman,2007,USA,,,"Dominic Purcell, Brooke Langton, Orlando Jones, Jurgen
Prochnow, Gideon Emery, Gabriel Malema, Linda Mpondo,
Lehlohonolo Makoko, Dumisani Mbebe, Eddy Bekombo, Chris
April, Ernest Ndhlovu",,,,,,,93',"Crime, Action, Adventure",,,"https:,,www.imdb.com,title,tt0772193,?ref_=fn_al_tt_2",,,,,"Breaking a political scandal that turns out to be baseless, leaves ace TV reporter Tim
Manfrey no option but to accept the unappealing assignment his boss sticks him
with : finding and capturing the world largest crocodile, a gigantic monster that’s been
eating villagers for decades in Burundi. Assisting him on this sensational stunt story are
Aviva Masters, a tabloid journalist who hopes this will be her big break, wisecracking
cameraman Steven Johnson, world-famed crocodile expert Matthew Collins and crusty
local guide Jacob Krieg. The country is torn apart by civil strife between warlords. The
crocodile, called Gustave by the locals, lives in an area that is also terrorized by the
followers of an elusive warlord who’s dubbed himself Little Gustave. Still, the hunting
party manages to arrive at their destination unharmed and set up their high tech trap.
But when Gustave finally shows up, all hell breaks loose.
Jaws meets Blood Diamond in this solid monster feature by director Michael Katleman.
He manages to combine creature thrills with paramilitary thuggery, while keeping the
pacing tight, the acting straight-faced and the laughs intentional. The editing maximizes
the heavily physical, gory action and cameraman Edward J. Pei beautifully captures
the spectacular wildlife and landscapes. With Dominic Purcell ( Mission Impossible II,
Equilibrium, Blade : Trinity ), Brooke Langton ( Swingers, The Replacements ), Orlando
Jones ( Magnolia, Evolution ), Gideon Emery ( The Sorcerer’s Apprentice, Citizen Verdict )
and Jurgen Prochnow ( Das Boot, Air Force One )."
2007,movie ,"The Night, 25th Fantastic Night",,VAMPIRE COP RICKY,Lee Si-myung ,2006,South Korea,,,"Soo-ro Kim, Yeo-jung Jo, Kwang-rok Oh, Byung-ho Sohn",,,,,,,110',"Crime, Action, Comedy",,,"https:,,www.imdb.com,title,tt0757215,?ref_=nv_sr_srsg_0",HEUP-HYEOL HYOUNGSA NA-DO-YEOL,,,,"While Dracula is taking his evening stroll, he gets bitten by a mosquito. After sucking
the Count’s blood, the insect starts on a journey that takes it all the way from
Transylvania to the suburbs of Seoul, right to the neck of hot tempered policeman Ricky.
From that moment on, Rick’s body undergoes an amazing transformation. Whenever he
gets an erection, he automatically changes into a vampire. As the cop is on a murder
case, the whole situation becomes incredibly complicated, especially because he has
been bribed by the villain. To make matters even worse, the fiend tries to kill his best
friend and colleague and kidnaps his girlfriend. And the only person who can help him, a
priest called Father Viau, will kill him when his transformation is complete and Ricky will
become a fully fledged vampire.
Vampire Cop Ricky is an action packed vampire comedy from Korea that will draw both
blood and laughs. To director Si-myung Lee’s credit, he doesn’t treat the concept too
seriously, mixing together a dizzying range of genres from police thriller, horror and sex
comedy to romance. Lee keeps things briskly moving, with plenty of action and laughs,
never allowing you to stop and consider just how improbable it all is. With Soo-roh Kim
(Volcano High, S Diary) stealing the show as Ricky, Kwang-rok Oh, who starred in Chanwook
Park’s Vengeance trilogy, as Father Viau and Byung-ho Sohn (Spider Forest, R Point)
as the bad guy."
2007,movie ,Turkish Focus,,D@BBE,Hasan Karacadag,2006,Turkey,International,,"Serdar Ozer, Kaan Girgin, Umit Acar, Ebru Aykac, Serhat Yigit",,,,,,,110',"Horror, Thriller",,,"https:,,www.imdb.com,title,tt0782037,?ref_=fn_al_tt_1",,,,,"Tarik’s friends are really worried. For a while now, he has turned into a recluse, never
leaving his home and passing all his time in front of his computer. When they decide
to visit him, they find him dead. According to the police, it’s suicide, but his friends refuse
to believe that the jovial Tarik could have killed himself. They start investigating what
has really happened to him. What’s wrong with his computer and why are they receiving
pictures of Tarik that are being sent from his own e-mail address ? The three friends
are just as clueless as the police to what is going on. They soon find out that strange
suicides are happening all over the world. Could there be a connection ?
If you think that D@bbe looks strangely familiar to Kiyoshi Kurosawa’s Kairo, then
you’re not mistaken. Director Hasan Karacadag has used many ideas from the J-Horror
masterpiece for his creepy and atmospheric supernatural shocker. But his main source
of inspiration is Dabbe-ul Harz, a demonic entity who is mentioned in the Koran as the
herald of the Apocalypse. Once the demon comes into the mortal world, his influence
starts to spread like a spider web. Despite the obvious budgetary restraints, Karacadag
manages to scare us slowly but surely, thanks to a solid script, aggressive sound design
and a bunch of young, talented actors. The movie was a big hit in Turkey, with D@bbe 2
and 3 already in pre-production."
2007,movie ,Turkish Focus,,GOMEDA,Tan Tolga Demirci,2007,Turkey,,,"Feride Cetin, Halim Ercan, Bahar Yanilmaz, Bulut Kopuk,
Serkan Altunorak, Ayse Sule Bilgic, Fatos Silan, Merve Bolugur,
Timur Acar",,,,,,,83',"Horror, Thriller, Fantasy",,,"https:,,www.imdb.com,title,tt0850284,?ref_=fn_al_tt_1",,,,,"Ebru, Cagan, Didem, Sibel and Tolga take a road trip to visit the caves of the Gomeda
valley. Little do they know that these caves are still haunted by memories of
torture that took place in the past. As they get closer, one by one, their dreams turn
into nightmares, their nightmares turn into hallucinations, and their hallucinations turn
into reality until the line between real and surreal exists no more. The valley begins to
resemble a mother’s womb and the caves are starting to look like the umbilical cord
between the mother and her unborn child. The memories of torture give way to an everhaunting
presence of guilt and regret that could only be felt by a mother.
While fantasy fans are keeping their eyes focused on the far East, our Turkish neighbours
have been releasing one genre film after another. Even though its domestic production is
flourishing, the movies have only now started to cross the border. Of the recent harvest,
Gomeda is undoubtedly one of the most interesting examples. During the first part,
Tan Tolga Demirci’s feature film debut takes on the allure of a slasher movie, but in the
second part he starts exploring some more experimental surroundings. Demirci shows an
assured visual mastery and will intrigue you with beautiful and anxiety causing scenes.
The stunning ending will take you by surprise."
